Unnamed: 0,Year,Sem,Course Code,Section,AB,BB,DD,FR,Total,AA,BC,CC,CD,II,AU,FF,AP,PP,NP,W,S,pp,DX,Unnamed: 22,section_tag_div
1810,2023,2,SI 404,Total Grades Given for are,11.0,10.0,8.0,,63,9.0,13.0,4.0,3.0,1.0,,3.0,1.0,,,,,,,,
1811,2023,2,SI 416,Total Grades Given for are,36.0,28.0,1.0,2.0,125,32.0,15.0,5.0,3.0,,2.0,,1.0,,,,,,,,
1812,2023,2,SI 416,Total Grades Given for section M are,1.0,,,,2,1.0,,,,,,,,,,,,,,,M
1813,2023,2,SI 422,Total Grades Given for are,6.0,15.0,1.0,3.0,41,3.0,7.0,3.0,3.0,,,,,,,,,,,,
1814,2023,2,SI 422,Total Grades Given for section M are,,2.0,1.0,1.0,8,,,2.0,2.0,,,,,,,,,,,,M
1815,2023,2,SI 424,Total Grades Given for are,14.0,6.0,,,48,15.0,7.0,5.0,,1.0,,,,,,,,,,,
1816,2023,2,SI 426,Total Grades Given for are,20.0,8.0,2.0,1.0,50,10.0,7.0,2.0,,,,,,,,,,,,,
1817,2023,2,SI 509,Total Grades Given for are,2.0,8.0,3.0,,36,5.0,9.0,3.0,6.0,,,,,,,,,,,,
1818,2023,2,SI 526,Total Grades Given for are,4.0,7.0,2.0,,36,10.0,7.0,3.0,3.0,,,,,,,,,,,,
1819,2023,2,SI 527,Total Grades Given for are,11.0,5.0,7.0,1.0,56,3.0,9.0,11.0,8.0,,,,1.0,,,,,,,,
1820,2023,2,SI 527,Total Grades Given for section M are,1.0,,,,3,2.0,,,,,,,,,,,,,,,M
1821,2023,2,SI 534,Total Grades Given for are,10.0,7.0,,,36,1.0,7.0,7.0,4.0,,,,,,,,,,,,
1822,2023,2,SI 539,Total Grades Given for are,,,,,2,1.0,,,,,1.0,,,,,,,,,,
1823,2023,2,SI 541,Total Grades Given for are,1.0,9.0,3.0,,38,6.0,8.0,8.0,3.0,,,,,,,,,,,,
1824,2023,2,SI 546,Total Grades Given for are,,4.0,,,6,,1.0,1.0,,,,,,,,,,,,,
1825,2023,2,ME 104,Total Grades Given for section S1 are,22.0,16.0,2.0,3.0,98,23.0,15.0,9.0,7.0,,,,1.0,,,,,,,,S1
1826,2023,2,ME 104,Total Grades Given for section S2 are,20.0,12.0,3.0,4.0,102,27.0,15.0,13.0,7.0,,,,1.0,,,,,,,,S2
1827,2023,2,ME 213,Total Grades Given for section S1 are,52.0,6.0,1.0,1.0,72,10.0,1.0,1.0,,,,,,,,,,,,,S1
1828,2023,2,ME 213,Total Grades Given for section S2 are,48.0,3.0,,,72,17.0,4.0,,,,,,,,,,,,,,S2
1829,2023,2,ME 213,Total Grades Given for section S3 are,44.0,5.0,,,76,23.0,,3.0,1.0,,,,,,,,,,,,S3
1830,2023,2,ME 219,Total Grades Given for section S1 are,15.0,17.0,6.0,4.0,77,10.0,12.0,7.0,5.0,1.0,,,,,,,,,,,S1
1831,2023,2,ME 219,Total Grades Given for section S2 are,12.0,13.0,4.0,9.0,76,7.0,12.0,11.0,6.0,1.0,,,1.0,,,,,,,,S2
1832,2023,2,ME 219,Total Grades Given for section S3 are,21.0,12.0,3.0,2.0,71,17.0,7.0,7.0,2.0,,,,,,,,,,,,S3
1833,2023,2,ME 224,Total Grades Given for section S1 are,37.0,16.0,,2.0,75,14.0,6.0,,,,,,,,,,,,,,S1
1834,2023,2,ME 224,Total Grades Given for section S2 are,42.0,7.0,,,76,25.0,1.0,1.0,,,,,,,,,,,,,S2
1835,2023,2,ME 224,Total Grades Given for section S3 are,40.0,11.0,,,72,20.0,,,,1.0,,,,,,,,,,,S3
1836,2023,2,ME 226,Total Grades Given for are,1.0,,2.0,8.0,13,,1.0,1.0,,,,,,,,,,,,,
1837,2023,2,ME 228,Total Grades Given for section S1 are,24.0,28.0,5.0,4.0,122,15.0,20.0,16.0,7.0,,3.0,,,,,,,,,,S1
1838,2023,2,ME 228,Total Grades Given for section S2 are,17.0,34.0,9.0,4.0,108,16.0,10.0,11.0,5.0,,,,2.0,,,,,,,,S2
1839,2023,2,ME 230,Total Grades Given for section S1 are,14.0,18.0,3.0,6.0,80,7.0,14.0,9.0,7.0,,,,2.0,,,,,,,,S1
1840,2023,2,ME 230,Total Grades Given for section S2 are,14.0,20.0,2.0,6.0,78,9.0,15.0,6.0,3.0,1.0,1.0,,1.0,,,,,,,,S2
1841,2023,2,ME 230,Total Grades Given for section S3 are,12.0,19.0,1.0,5.0,66,7.0,14.0,5.0,2.0,,,,1.0,,,,,,,,S3
1842,2023,2,ME 306,Total Grades Given for section S1 are,18.0,14.0,4.0,4.0,74,13.0,6.0,6.0,6.0,2.0,,,1.0,,,,,,,,S1
1843,2023,2,ME 306,Total Grades Given for section S2 are,11.0,18.0,15.0,,81,9.0,11.0,10.0,7.0,,,,,,,,,,,,S2
1844,2023,2,ME 306,Total Grades Given for section S3 are,18.0,17.0,8.0,,70,10.0,8.0,4.0,4.0,1.0,,,,,,,,,,,S3
1845,2023,2,ME 310,Total Grades Given for section S1 are,11.0,9.0,2.0,2.0,55,10.0,12.0,7.0,1.0,,,,1.0,,,,,,,,S1
1846,2023,2,ME 310,Total Grades Given for section S2 are,12.0,18.0,2.0,,56,7.0,9.0,4.0,1.0,,1.0,,2.0,,,,,,,,S2
1847,2023,2,ME 310,Total Grades Given for section S3 are,13.0,11.0,1.0,,57,11.0,11.0,8.0,2.0,,,,,,,,,,,,S3
1848,2023,2,ME 310,Total Grades Given for section S4 are,9.0,16.0,1.0,3.0,56,10.0,7.0,8.0,1.0,,,,1.0,,,,,,,,S4
1849,2023,2,ME 312,Total Grades Given for are,56.0,72.0,6.0,2.0,223,39.0,34.0,8.0,6.0,,,,,,,,,,,,
1850,2023,2,ME 316,Total Grades Given for section M are,,,,,2,,,1.0,1.0,,,,,,,,,,,,M
1851,2023,2,ME 316,Total Grades Given for section S1 are,19.0,22.0,11.0,,115,9.0,19.0,14.0,8.0,2.0,,10.0,1.0,,,,,,,,S1
1852,2023,2,ME 316,Total Grades Given for section S2 are,16.0,18.0,15.0,1.0,113,12.0,35.0,8.0,7.0,,,,1.0,,,,,,,,S2
1853,2023,2,ME 370,Total Grades Given for section S1 are,49.0,18.0,1.0,2.0,112,38.0,2.0,1.0,1.0,,,,,,,,,,,,S1
1854,2023,2,ME 370,Total Grades Given for section S2 are,45.0,17.0,2.0,7.0,115,38.0,1.0,5.0,,,,,,,,,,,,,S2
1855,2023,2,ME 372,Total Grades Given for section S1 are,22.0,2.0,,2.0,108,79.0,1.0,1.0,1.0,,,,,,,,,,,,S1
1856,2023,2,ME 372,Total Grades Given for section S2 are,22.0,6.0,,2.0,121,88.0,2.0,,1.0,,,,,,,,,,,,S2
1857,2023,2,ME 412,Total Grades Given for are,3.0,,,,11,7.0,1.0,,,,,,,,,,,,,,
1858,2023,2,ME 415,Total Grades Given for are,6.0,10.0,,6.0,40,2.0,7.0,5.0,3.0,,1.0,,,,,,,,,,
1859,2023,2,ME 420,Total Grades Given for are,1.0,1.0,1.0,,6,1.0,2.0,,,,,,,,,,,,,,
1860,2023,2,ME6103,Total Grades Given for are,1.0,1.0,,,7,3.0,1.0,,,,1.0,,,,,,,,,,
1861,2023,2,ME6106,Total Grades Given for are,2.0,1.0,2.0,,20,4.0,4.0,5.0,,,1.0,1.0,,,,,,,,,
1862,2023,2,ME6114,Total Grades Given for are,42.0,41.0,7.0,3.0,155,23.0,24.0,10.0,4.0,,1.0,,,,,,,,,,
1863,2023,2,ME6114,Total Grades Given for section M are,,,,,1,,,1.0,,,,,,,,,,,,,M
1864,2023,2,ME6118,Total Grades Given for are,1.0,3.0,,1.0,13,1.0,4.0,3.0,,,,,,,,,,,,,
1865,2023,2,ME 613,Total Grades Given for are,4.0,4.0,2.0,,29,3.0,7.0,4.0,2.0,,3.0,,,,,,,,,,
1866,2023,2,ME 616,Total Grades Given for are,4.0,9.0,,,20,2.0,4.0,1.0,,,,,,,,,,,,,
1867,2023,2,ME 639,Total Grades Given for are,3.0,6.0,1.0,,21,7.0,2.0,1.0,1.0,,,,,,,,,,,,
1868,2023,2,ME 643,Total Grades Given for are,1.0,,,,16,15.0,,,,,,,,,,,,,,,
1869,2023,2,ME 651,Total Grades Given for are,1.0,3.0,3.0,,16,1.0,3.0,4.0,1.0,,,,,,,,,,,,
1870,2023,2,ME 657,Total Grades Given for are,16.0,5.0,,,43,20.0,2.0,,,,,,,,,,,,,,
1871,2023,2,ME 663,Total Grades Given for are,4.0,1.0,,2.0,17,1.0,5.0,2.0,2.0,,,,,,,,,,,,
1872,2023,2,ME 673,Total Grades Given for are,12.0,20.0,6.0,4.0,107,10.0,12.0,28.0,5.0,3.0,1.0,5.0,1.0,,,,,,,,
1873,2023,2,ME 677,Total Grades Given for are,5.0,,,1.0,12,3.0,,3.0,,,,,,,,,,,,,
1874,2023,2,ME 678,Total Grades Given for are,1.0,7.0,,1.0,16,6.0,1.0,,,,,,,,,,,,,,
1875,2023,2,ME 683,Total Grades Given for are,6.0,8.0,1.0,,24,6.0,3.0,,,,,,,,,,,,,,
1876,2023,2,ME 684,Total Grades Given for are,10.0,10.0,,1.0,30,1.0,6.0,1.0,1.0,,,,,,,,,,,,
1877,2023,2,ME 712,Total Grades Given for are,7.0,5.0,4.0,2.0,42,6.0,9.0,4.0,5.0,,,,,,,,,,,,
1878,2023,2,ME 730,Total Grades Given for are,,1.0,2.0,,6,1.0,,1.0,,1.0,,,,,,,,,,,
1879,2023,2,ME 748,Total Grades Given for are,16.0,19.0,8.0,10.0,112,29.0,13.0,8.0,9.0,,,,,,,,,,,,
1880,2023,2,ME 750,Total Grades Given for are,5.0,4.0,,,12,2.0,1.0,,,,,,,,,,,,,,
1881,2023,2,ME 754,Total Grades Given for are,5.0,12.0,7.0,9.0,66,12.0,8.0,4.0,9.0,,,,,,,,,,,,
1882,2023,2,ME 761,Total Grades Given for are,,,,,13,5.0,,,,,8.0,,,,,,,,,,
1883,2023,2,ME 762,Total Grades Given for are,7.0,6.0,1.0,2.0,26,6.0,1.0,2.0,1.0,,,,,,,,,,,,
1884,2023,2,ME 768,Total Grades Given for are,6.0,9.0,,2.0,21,3.0,1.0,,,,,,,,,,,,,,
1885,2023,2,ME 769,Total Grades Given for are,8.0,11.0,4.0,4.0,60,12.0,9.0,6.0,6.0,,,,,,,,,,,,
1886,2023,2,ME 772,Total Grades Given for are,,5.0,2.0,,25,2.0,7.0,5.0,3.0,,,1.0,,,,,,,,,
1887,2023,2,ME 779,Total Grades Given for are,5.0,14.0,,2.0,49,4.0,12.0,7.0,5.0,,,,,,,,,,,,
1888,2023,2,ME 790,Total Grades Given for are,3.0,4.0,,,16,2.0,1.0,,,,6.0,,,,,,,,,,
1889,2023,2,ME 793,Total Grades Given for are,25.0,27.0,4.0,5.0,130,17.0,21.0,17.0,11.0,,3.0,,,,,,,,,,
1890,2023,2,ME 793,Total Grades Given for section M are,,1.0,,,4,1.0,,,2.0,,,,,,,,,,,,M
1891,2023,2,ME 794,Total Grades Given for are,35.0,26.0,7.0,4.0,119,13.0,15.0,14.0,5.0,,,,,,,,,,,,
1892,2023,2,ME 794,Total Grades Given for section M are,,2.0,,,7,,2.0,2.0,,,,,1.0,,,,,,,,M
1893,2023,2,ME 800,Total Grades Given for are,8.0,15.0,,,36,6.0,5.0,1.0,1.0,,,,,,,,,,,,
1894,2023,2,ME 802,Total Grades Given for are,4.0,13.0,1.0,,34,8.0,5.0,3.0,,,,,,,,,,,,,
1895,2023,2,ME 899,Total Grades Given for are,,,,,23,,,,,,,,,22.0,1.0,,,,,,
1896,2023,2,MS 101,Total Grades Given for section P13 are,33.0,32.0,,,99,9.0,18.0,4.0,3.0,,,,,,,,,,,,P13
1897,2023,2,MS 101,Total Grades Given for section P14 are,22.0,28.0,,,85,6.0,24.0,5.0,,,,,,,,,,,,,P14
1898,2023,2,MS 101,Total Grades Given for section P15 are,33.0,14.0,1.0,,97,38.0,5.0,1.0,5.0,,,,,,,,,,,,P15
1899,2023,2,MS 101,Total Grades Given for section P16 are,20.0,15.0,,,95,52.0,4.0,2.0,,,,,2.0,,,,,,,,P16
1900,2023,2,MS 101,Total Grades Given for section P19 are,33.0,18.0,1.0,,96,31.0,6.0,5.0,,,,,2.0,,,,,,,,P19
1901,2023,2,MS 101,Total Grades Given for section P20 are,37.0,22.0,1.0,,97,24.0,7.0,3.0,1.0,,,,2.0,,,,,,,,P20
1902,2023,2,MS 101,Total Grades Given for section P21 are,39.0,27.0,,,93,8.0,15.0,3.0,1.0,,,,,,,,,,,,P21
1903,2023,2,MS 101,Total Grades Given for section P22 are,47.0,19.0,,,93,12.0,11.0,2.0,2.0,,,,,,,,,,,,P22
1904,2023,2,IWE701,Total Grades Given for are,20.0,2.0,,,44,22.0,,,,,,,,,,,,,,,
1905,2023,2,IWE702,Total Grades Given for are,,32.0,,,45,13.0,,,,,,,,,,,,,,,
1906,2023,2,IWE703,Total Grades Given for are,,31.0,,,44,11.0,,,,,,2.0,,,,,,,,,
1907,2023,2,IWE710,Total Grades Given for are,,29.0,,,37,7.0,,1.0,,,,,,,,,,,,,
1908,2023,2,IWE711,Total Grades Given for are,,28.0,,,36,8.0,,,,,,,,,,,,,,,
1909,2023,2,IWE712,Total Grades Given for are,,29.0,,,36,7.0,,,,,,,,,,,,,,,
1910,2023,2,IWE714,Total Grades Given for are,7.0,4.0,,,36,3.0,22.0,,,,,,,,,,,,,,
1911,2023,2,IWE715,Total Grades Given for are,,29.0,,,37,8.0,,,,,,,,,,,,,,,
1912,2023,2,IWE720,Total Grades Given for are,,27.0,,,37,9.0,,1.0,,,,,,,,,,,,,
1913,2023,2,MG 405,Total Grades Given for section M are,6.0,7.0,1.0,,36,3.0,5.0,9.0,5.0,,,,,,,,,,,,M
1914,2023,2,MG 406,Total Grades Given for section M are,7.0,10.0,5.0,,43,2.0,7.0,8.0,4.0,,,,,,,,,,,,M
1915,2023,2,MG 802,Total Grades Given for are,,2.0,,,2,,,,,,,,,,,,,,,,
1916,2023,2,MGS802,Total Grades Given for are,1.0,2.0,,,8,5.0,,,,,,,,,,,,,,,
1917,2023,2,MGT804,Total Grades Given for are,4.0,4.0,,,14,6.0,,,,,,,,,,,,,,,
1918,2023,2,SOM101,Total Grades Given for section S1 are,27.0,45.0,2.0,1.0,150,10.0,35.0,17.0,12.0,1.0,,,,,,,,,,,S1
1919,2023,2,SOM101,Total Grades Given for section S2 are,38.0,54.0,,,147,21.0,32.0,2.0,,,,,,,,,,,,,S2
1920,2023,2,SOM612,Total Grades Given for are,6.0,22.0,,,115,,54.0,33.0,,,,,,,,,,,,,
1921,2023,2,SOM613,Total Grades Given for are,33.0,57.0,3.0,1.0,123,7.0,10.0,7.0,5.0,,,,,,,,,,,,
1922,2023,2,SOM614,Total Grades Given for are,16.0,34.0,3.0,1.0,117,12.0,41.0,6.0,4.0,,,,,,,,,,,,
1923,2023,2,SOM615,Total Grades Given for are,28.0,40.0,1.0,,118,15.0,31.0,2.0,1.0,,,,,,,,,,,,
1924,2023,2,SOM616,Total Grades Given for are,12.0,65.0,,,118,4.0,33.0,4.0,,,,,,,,,,,,,
1925,2023,2,SOM617,Total Grades Given for are,13.0,23.0,12.0,,116,9.0,20.0,27.0,11.0,,,,1.0,,,,,,,,
1926,2023,2,SOM618,Total Grades Given for are,34.0,38.0,,,118,12.0,24.0,10.0,,,,,,,,,,,,,
1927,2023,2,SOM619,Total Grades Given for are,32.0,30.0,3.0,,118,29.0,16.0,6.0,2.0,,,,,,,,,,,,
1928,2023,2,SOM621,Total Grades Given for are,11.0,24.0,6.0,1.0,115,5.0,29.0,21.0,18.0,,,,,,,,,,,,
1929,2023,2,SOM623,Total Grades Given for are,17.0,4.0,,,29,4.0,4.0,,,,,,,,,,,,,,
1930,2023,2,SOM633,Total Grades Given for are,7.0,7.0,,,22,3.0,3.0,2.0,,,,,,,,,,,,,
1931,2023,2,SOM643,Total Grades Given for are,8.0,8.0,2.0,,38,4.0,8.0,4.0,4.0,,,,,,,,,,,,
1932,2023,2,SOM649,Total Grades Given for are,9.0,6.0,,,20,3.0,2.0,,,,,,,,,,,,,,
1933,2023,2,SOM652,Total Grades Given for are,10.0,6.0,,,29,5.0,4.0,4.0,,,,,,,,,,,,,
1934,2023,2,SOM660,Total Grades Given for are,2.0,4.0,2.0,,18,1.0,5.0,2.0,2.0,,,,,,,,,,,,
1935,2023,2,SOM664,Total Grades Given for are,16.0,13.0,,,43,6.0,6.0,2.0,,,,,,,,,,,,,
1936,2023,2,SOM665,Total Grades Given for are,13.0,17.0,,,51,6.0,8.0,7.0,,,,,,,,,,,,,
1937,2023,2,SOM679,Total Grades Given for are,11.0,17.0,,,51,2.0,7.0,6.0,3.0,,,5.0,,,,,,,,,
1938,2023,2,SOM679,Total Grades Given for section M are,2.0,2.0,,,10,,2.0,3.0,,,,,1.0,,,,,,,,M
1939,2023,2,SOM680,Total Grades Given for are,6.0,12.0,,,25,4.0,2.0,1.0,,,,,,,,,,,,,
1940,2023,2,SOM686,Total Grades Given for are,7.0,9.0,7.0,,61,4.0,24.0,4.0,6.0,,,,,,,,,,,,
1941,2023,2,SOM691,Total Grades Given for are,23.0,22.0,,,55,6.0,4.0,,,,,,,,,,,,,,
1942,2023,2,SOM693,Total Grades Given for are,18.0,22.0,,,62,12.0,10.0,,,,,,,,,,,,,,
1943,2023,2,SOM700,Total Grades Given for are,15.0,13.0,,,55,8.0,9.0,10.0,,,,,,,,,,,,,
1944,2023,2,SOM701,Total Grades Given for are,9.0,18.0,,,50,3.0,16.0,2.0,2.0,,,,,,,,,,,,
1945,2023,2,SOM707,Total Grades Given for are,4.0,,,,9,1.0,3.0,1.0,,,,,,,,,,,,,
1946,2023,2,SOM711,Total Grades Given for are,3.0,22.0,,3.0,49,,18.0,1.0,1.0,,1.0,,,,,,,,,,
1947,2023,2,SOM712,Total Grades Given for are,21.0,21.0,,,62,11.0,9.0,,,,,,,,,,,,,,
1948,2023,2,SOM717,Total Grades Given for are,4.0,8.0,,,26,3.0,8.0,3.0,,,,,,,,,,,,,
1949,2023,2,SOM720,Total Grades Given for are,3.0,2.0,,,8,1.0,,2.0,,,,,,,,,,,,,
1950,2023,2,SOM722,Total Grades Given for are,19.0,16.0,,,58,10.0,5.0,8.0,,,,,,,,,,,,,
1951,2023,2,SOM723,Total Grades Given for are,6.0,8.0,,,18,2.0,2.0,,,,,,,,,,,,,,
1952,2023,2,SOM724,Total Grades Given for are,2.0,2.0,,,8,1.0,3.0,,,,,,,,,,,,,,
1953,2023,2,SOM725,Total Grades Given for are,31.0,22.0,,,63,6.0,3.0,,,,,,1.0,,,,,,,,
1954,2023,2,SOM744,Total Grades Given for are,5.0,4.0,,,25,3.0,6.0,3.0,2.0,,2.0,,,,,,,,,,
1955,2023,2,SOM793,Total Grades Given for are,,,,,1,,1.0,,,,,,,,,,,,,,
1956,2023,2,MM 105,Total Grades Given for section D3 are,8.0,22.0,9.0,8.0,136,11.0,30.0,23.0,20.0,,,4.0,1.0,,,,,,,,D3
1957,2023,2,MM 206,Total Grades Given for are,,1.0,3.0,,14,2.0,3.0,4.0,1.0,,,,,,,,,,,,
1958,2023,2,MM 210,Total Grades Given for are,18.0,23.0,8.0,8.0,121,17.0,21.0,18.0,6.0,,,,1.0,,,,,,1.0,,
1959,2023,2,MM 218,Total Grades Given for are,27.0,14.0,7.0,7.0,116,21.0,20.0,11.0,8.0,,,,1.0,,,,,,,,
1960,2023,2,MM 220,Total Grades Given for section S1 are,13.0,15.0,,2.0,62,10.0,12.0,4.0,6.0,,,,,,,,,,,,S1
1961,2023,2,MM 220,Total Grades Given for section S2 are,21.0,13.0,,2.0,63,12.0,9.0,5.0,1.0,,,,,,,,,,,,S2
1962,2023,2,MM 222,Total Grades Given for are,30.0,17.0,6.0,6.0,120,14.0,24.0,9.0,10.0,4.0,,,,,,,,,,,
1963,2023,2,MM 224,Total Grades Given for section S1 are,14.0,8.0,,2.0,64,34.0,4.0,,,2.0,,,,,,,,,,,S1
1964,2023,2,MM 224,Total Grades Given for section S2 are,17.0,11.0,,1.0,56,19.0,3.0,2.0,,3.0,,,,,,,,,,,S2
1965,2023,2,MM 226,Total Grades Given for are,19.0,1.0,,,23,3.0,,,,,,,,,,,,,,,
1966,2023,2,MM 312,Total Grades Given for section S1 are,15.0,17.0,,,61,3.0,22.0,4.0,,,,,,,,,,,,,S1
1967,2023,2,MM 312,Total Grades Given for section S2 are,15.0,33.0,1.0,,68,1.0,15.0,3.0,,,,,,,,,,,,,S2
1968,2023,2,MM 318,Total Grades Given for section S1 are,11.0,13.0,4.0,4.0,75,8.0,17.0,7.0,11.0,,,,,,,,,,,,S1
1969,2023,2,MM 318,Total Grades Given for section S2 are,14.0,13.0,1.0,3.0,64,13.0,8.0,10.0,2.0,,,,,,,,,,,,S2
1970,2023,2,MM 320,Total Grades Given for are,16.0,21.0,17.0,,153,11.0,28.0,24.0,12.0,14.0,,9.0,1.0,,,,,,,,
1971,2023,2,MM 322,Total Grades Given for section S1 are,32.0,2.0,,,69,33.0,2.0,,,,,,,,,,,,,,S1
1972,2023,2,MM 322,Total Grades Given for section S2 are,31.0,2.0,,,62,29.0,,,,,,,,,,,,,,,S2
1973,2023,2,MM 323,Total Grades Given for section S1 are,23.0,10.0,1.0,2.0,71,31.0,2.0,2.0,,,,,,,,,,,,,S1
1974,2023,2,MM 323,Total Grades Given for section S2 are,14.0,19.0,,,63,25.0,2.0,3.0,,,,,,,,,,,,,S2
1975,2023,2,MM 357,Total Grades Given for are,14.0,27.0,12.0,1.0,141,9.0,25.0,34.0,12.0,1.0,,6.0,,,,,,,,,
1976,2023,2,MM 359,Total Grades Given for are,36.0,33.0,6.0,1.0,139,19.0,24.0,11.0,9.0,,,,,,,,,,,,
1977,2023,2,MM 396,Total Grades Given for are,19.0,21.0,1.0,10.0,79,15.0,5.0,3.0,1.0,4.0,,,,,,,,,,,
1978,2023,2,MM 406,Total Grades Given for are,3.0,2.0,,,7,1.0,,,,1.0,,,,,,,,,,,
1979,2023,2,MM 408,Total Grades Given for are,4.0,3.0,3.0,1.0,20,4.0,2.0,3.0,,,,,,,,,,,,,
1980,2023,2,MM 426,Total Grades Given for section S1 are,28.0,15.0,1.0,,71,12.0,11.0,3.0,1.0,,,,,,,,,,,,S1
1981,2023,2,MM 426,Total Grades Given for section S2 are,16.0,27.0,1.0,,66,7.0,12.0,2.0,1.0,,,,,,,,,,,,S2
1982,2023,2,MM 448,Total Grades Given for section S1 are,30.0,19.0,,,72,7.0,10.0,5.0,1.0,,,,,,,,,,,,S1
1983,2023,2,MM 448,Total Grades Given for section S2 are,22.0,17.0,1.0,,69,8.0,16.0,4.0,1.0,,,,,,,,,,,,S2
1984,2023,2,MM 454,Total Grades Given for are,4.0,25.0,14.0,6.0,135,4.0,25.0,28.0,25.0,3.0,,,1.0,,,,,,,,
1985,2023,2,MM 462,Total Grades Given for section S1 are,20.0,17.0,3.0,1.0,70,7.0,12.0,5.0,5.0,,,,,,,,,,,,S1
1986,2023,2,MM 462,Total Grades Given for section S2 are,9.0,18.0,2.0,2.0,72,2.0,20.0,7.0,12.0,,,,,,,,,,,,S2
1987,2023,2,MM 492,Total Grades Given for are,4.0,,,,4,,,,,,,,,,,,,,,,
1988,2023,2,MM 494,Total Grades Given for are,4.0,,,,5,1.0,,,,,,,,,,,,,,,
1989,2023,2,MM6004,Total Grades Given for are,,,,,4,4.0,,,,,,,,,,,,,,,
1990,2023,2,MM 612,Total Grades Given for are,3.0,4.0,,,18,10.0,1.0,,,,,,,,,,,,,,
1991,2023,2,MM 622,Total Grades Given for are,8.0,4.0,,,20,5.0,2.0,,,,1.0,,,,,,,,,,
1992,2023,2,MM 624,Total Grades Given for are,7.0,2.0,,2.0,23,9.0,2.0,,,,1.0,,,,,,,,,,
1993,2023,2,MM 626,Total Grades Given for are,4.0,4.0,,,26,15.0,1.0,,2.0,,,,,,,,,,,,
1994,2023,2,MM 638,Total Grades Given for are,3.0,2.0,,,9,4.0,,,,,,,,,,,,,,,
1995,2023,2,MM 642,Total Grades Given for are,9.0,6.0,2.0,,43,21.0,4.0,,,1.0,,,,,,,,,,,
1996,2023,2,MM 650,Total Grades Given for are,2.0,2.0,,,7,2.0,,,,,1.0,,,,,,,,,,
1997,2023,2,MM 652,Total Grades Given for are,2.0,2.0,,,8,1.0,2.0,1.0,,,,,,,,,,,,,
1998,2023,2,MM 656,Total Grades Given for are,26.0,21.0,4.0,7.0,107,16.0,17.0,12.0,4.0,,,,,,,,,,,,
1999,2023,2,MM 658,Total Grades Given for are,3.0,3.0,,,11,2.0,3.0,,,,,,,,,,,,,,
2000,2023,2,MM 674,Total Grades Given for are,12.0,6.0,,,36,12.0,,3.0,,1.0,2.0,,,,,,,,,,
2001,2023,2,MM 677,Total Grades Given for are,13.0,19.0,,,40,3.0,5.0,,,,,,,,,,,,,,
2002,2023,2,MM 684,Total Grades Given for are,5.0,1.0,,,14,5.0,2.0,1.0,,,,,,,,,,,,,
2003,2023,2,MM 685,Total Grades Given for are,2.0,1.0,,,7,2.0,1.0,,1.0,,,,,,,,,,,,
2004,2023,2,MM 691,Total Grades Given for are,2.0,3.0,,,5,,,,,,,,,,,,,,,,
2005,2023,2,MM 694,Total Grades Given for are,16.0,11.0,,2.0,41,3.0,6.0,3.0,,,,,,,,,,,,,
2006,2023,2,MM 700,Total Grades Given for are,4.0,11.0,1.0,1.0,26,4.0,5.0,,,,,,,,,,,,,,
2007,2023,2,MM 712,Total Grades Given for are,2.0,1.0,,,9,4.0,1.0,,1.0,,,,,,,,,,,,
2008,2023,2,MM 718,Total Grades Given for are,2.0,7.0,,2.0,18,4.0,2.0,1.0,,,,,,,,,,,,,
2009,2023,2,MM 722,Total Grades Given for are,7.0,3.0,4.0,3.0,36,17.0,,,2.0,,,,,,,,,,,,
2010,2023,2,MM 739,Total Grades Given for are,5.0,5.0,,,45,20.0,5.0,3.0,1.0,5.0,1.0,,,,,,,,,,
2011,2023,2,MM 746,Total Grades Given for are,,,,,1,1.0,,,,,,,,,,,,,,,
2012,2023,2,MM 749,Total Grades Given for are,1.0,,4.0,,15,4.0,4.0,,2.0,,,,,,,,,,,,
2013,2023,2,MM 750,Total Grades Given for are,3.0,1.0,,2.0,19,8.0,3.0,2.0,,,,,,,,,,,,,
2014,2023,2,MM 754,Total Grades Given for are,1.0,5.0,,,15,3.0,6.0,,,,,,,,,,,,,,
2015,2023,2,MM 756,Total Grades Given for are,,,,,2,2.0,,,,,,,,,,,,,,,
2016,2023,2,MM 801,Total Grades Given for are,4.0,,,,6,2.0,,,,,,,,,,,,,,,
2017,2023,2,MM 899,Total Grades Given for are,,,,,18,,,,,,,,,18.0,,,,,,,
2018,2023,2,MMS802,Total Grades Given for are,7.0,4.0,,,22,10.0,1.0,,,,,,,,,,,,,,
2019,2023,2,PH 110,Total Grades Given for section D1 are,15.0,11.0,8.0,,79,8.0,15.0,15.0,5.0,,,2.0,,,,,,,,,D1
2020,2023,2,PH 110,Total Grades Given for section D2 are,19.0,12.0,3.0,4.0,79,15.0,8.0,10.0,4.0,,,1.0,3.0,,,,,,,,D2
2021,2023,2,PH 110,Total Grades Given for section D3 are,31.0,37.0,15.0,1.0,164,5.0,29.0,25.0,19.0,,,2.0,,,,,,,,,D3
2022,2023,2,PH 110,Total Grades Given for section D4 are,86.0,62.0,20.0,2.0,350,53.0,57.0,41.0,15.0,3.0,,3.0,8.0,,,,,,,,D4
2023,2023,2,PH 117,Total Grades Given for section P1 are,16.0,11.0,6.0,,79,28.0,6.0,7.0,5.0,,,,,,,,,,,,P1
